,STATION,DOW,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
3741,CENTRAL AVE,Monday Morning,31404541,38844145,4670.0,1807.0,6477.0
3742,CENTRAL AVE,Saturday Afternoon,31386456,38825843,2543.0,2183.0,4726.0
3743,CENTRAL AVE,Saturday Morning,31379974,38821560,752.0,511.0,1263.0
3744,CENTRAL AVE,Sunday Afternoon,31396791,38837341,2441.0,2364.0,4805.0
3745,CENTRAL AVE,Sunday Morning,31391019,38832885,954.0,1565.0,2519.0
3746,CENTRAL AVE,Thursday Afternoon,31528402,38950731,6385.0,7245.0,13630.0
3747,CENTRAL AVE,Thursday Morning,31505258,38937690,4905.0,3000.0,7905.0
3748,CENTRAL AVE,Tuesday Afternoon,31460337,38888256,6350.0,7607.0,13957.0
3749,CENTRAL AVE,Tuesday Morning,31437096,38874752,4919.0,2670.0,7589.0
3750,CENTRAL AVE,Wednesday Afternoon,31494460,38919570,6454.0,7474.0,13928.0
3751,CENTRAL AVE,Wednesday Morning,31470980,38906189,4940.0,2881.0,7821.0
3752,CENTRAL PK N110,Friday Afternoon,21779302043,21600556052,68197.0,50736.0,118933.0
3753,CENTRAL PK N110,Friday Morning,21779132739,21600442993,22666.0,23769.0,46435.0
3754,CENTRAL PK N110,Monday Afternoon,21778222690,21599677659,55118.0,43911.0,99029.0
3755,CENTRAL PK N110,Monday Morning,21778086952,21599583221,17689.0,18585.0,36274.0
3756,CENTRAL PK N110,Saturday Afternoon,21777846300,21599352350,49789.0,36960.0,86749.0
3757,CENTRAL PK N110,Saturday Morning,21777736018,21599272690,6884.0,7892.0,14776.0
3758,CENTRAL PK N110,Sunday Afternoon,21778016558,21599505821,39257.0,30984.0,70241.0
3759,CENTRAL PK N110,Sunday Morning,21777930133,21599440033,13690.0,18308.0,31998.0
3760,CENTRAL PK N110,Thursday Afternoon,21779030129,21600332083,68531.0,50093.0,118624.0
3761,CENTRAL PK N110,Thursday Morning,21778858810,21600221656,22306.0,23068.0,45374.0
3762,CENTRAL PK N110,Tuesday Afternoon,21778481098,21599886107,67284.0,50448.0,117732.0
3763,CENTRAL PK N110,Tuesday Morning,21778311249,21599775127,22147.0,21359.0,43506.0
3764,CENTRAL PK N110,Wednesday Afternoon,21778758726,21600110448,69262.0,51651.0,120913.0
3765,CENTRAL PK N110,Wednesday Morning,21778582350,21599996369,23253.0,23388.0,46641.0
3766,CHAMBERS ST,Friday Afternoon,155091144698,153408622808,642675.0,456273.0,1098948.0
3767,CHAMBERS ST,Friday Morning,158966225608,155672100463,135543.0,130432.0,265975.0
3768,CHAMBERS ST,Monday Afternoon,158243764738,158835296315,563175.0,407094.0,970269.0
3769,CHAMBERS ST,Monday Morning,164773841269,164149773495,71425.0,109418.0,180843.0
3770,CHAMBERS ST,Saturday Afternoon,154546093648,153386950827,219454.0,256040.0,475494.0
3771,CHAMBERS ST,Saturday Morning,154545675473,153386525905,55120.0,49753.0,104873.0
3772,CHAMBERS ST,Sunday Afternoon,154546865876,153387562334,166348.0,196815.0,363163.0
3773,CHAMBERS ST,Sunday Morning,153021846212,152939227316,69947.0,54262.0,124209.0
3774,CHAMBERS ST,Thursday Afternoon,153912422960,151607789758,717203.0,511228.0,1228431.0
3775,CHAMBERS ST,Thursday Morning,156730619729,155163745971,132346.0,127968.0,260314.0
3776,CHAMBERS ST,Tuesday Afternoon,156725205283,155155699082,716112.0,492551.0,1208663.0
3777,CHAMBERS ST,Tuesday Morning,158719440655,158336740384,113056.0,131207.0,244263.0
3778,CHAMBERS ST,Wednesday Afternoon,154542537136,153391010907,731347.0,512458.0,1243805.0
3779,CHAMBERS ST,Wednesday Morning,157082187890,155534798408,129676.0,135059.0,264735.0
3780,CHAUNCEY ST,Friday Afternoon,324234394,135680487,25160.0,12243.0,37403.0
3781,CHAUNCEY ST,Friday Morning,313388411,131213381,16675.0,5639.0,22314.0
3782,CHAUNCEY ST,Monday Afternoon,323742834,135464760,22045.0,11448.0,33493.0
3783,CHAUNCEY ST,Monday Morning,323037247,134896675,14651.0,4440.0,19091.0
3784,CHAUNCEY ST,Saturday Afternoon,323561149,135389099,20910.0,7877.0,28787.0
3785,CHAUNCEY ST,Saturday Morning,323232566,135285298,5368.0,2094.0,7462.0
3786,CHAUNCEY ST,Sunday Afternoon,323637597,135423999,16814.0,6807.0,23621.0
3787,CHAUNCEY ST,Sunday Morning,323594074,135409850,7420.0,4537.0,11957.0
3788,CHAUNCEY ST,Thursday Afternoon,324110499,135625933,23843.0,12301.0,36144.0
3789,CHAUNCEY ST,Thursday Morning,333717519,139556641,16835.0,5475.0,22310.0
3790,CHAUNCEY ST,Tuesday Afternoon,323864554,135517271,23601.0,12819.0,36420.0
3791,CHAUNCEY ST,Tuesday Morning,323784321,135491918,17244.0,5218.0,22462.0
3792,CHAUNCEY ST,Wednesday Afternoon,323988473,135572117,24040.0,12774.0,36814.0
3793,CHAUNCEY ST,Wednesday Morning,323907361,135546761,17480.0,5503.0,22983.0
3794,CHRISTOPHER ST,Friday Afternoon,52236733862,20037882228,139951.0,127103.0,267054.0
3795,CHRISTOPHER ST,Friday Morning,52231363112,20031216369,53563.0,54465.0,108028.0
3796,CHRISTOPHER ST,Monday Afternoon,52230057473,20030032662,113398.0,98192.0,211590.0
3797,CHRISTOPHER ST,Monday Morning,54149082251,20750392111,37783.0,44460.0,82243.0
3798,CHRISTOPHER ST,Saturday Afternoon,52242611039,20060686306,79025.0,87724.0,166749.0
3799,CHRISTOPHER ST,Saturday Morning,52232712376,20034069701,17285.0,9570.0,26855.0
3800,CHRISTOPHER ST,Sunday Afternoon,52227828362,20028389122,68528.0,72500.0,141028.0
3801,CHRISTOPHER ST,Sunday Morning,52231759299,20032766587,49813.0,27933.0,77746.0
3802,CHRISTOPHER ST,Thursday Afternoon,52236181090,20037583070,142160.0,123265.0,265425.0
3803,CHRISTOPHER ST,Thursday Morning,52207613490,20047870492,49818.0,57885.0,107703.0
3804,CHRISTOPHER ST,Tuesday Afternoon,52234009692,20035514349,138271.0,116336.0,254607.0
3805,CHRISTOPHER ST,Tuesday Morning,52234973909,20036117538,43280.0,54074.0,97354.0
3806,CHRISTOPHER ST,Wednesday Afternoon,52233031641,20034198179,140999.0,115420.0,256419.0
3807,CHRISTOPHER ST,Wednesday Morning,54149582648,20750697886,47276.0,62688.0,109964.0
3808,CHURCH AV,Friday Afternoon,18037223028,18262583445,224248.0,171047.0,395295.0
3809,CHURCH AV,Friday Morning,18036536248,18262260449,118656.0,71023.0,189679.0
3810,CHURCH AV,Monday Afternoon,18025512808,18257054960,180543.0,141058.0,321601.0
3811,CHURCH AV,Monday Morning,18032020702,18259299220,93160.0,45955.0,139115.0
3812,CHURCH AV,Saturday Afternoon,18031256732,18258671799,153426.0,97175.0,250601.0
3813,CHURCH AV,Saturday Morning,18030874256,18258468604,66916.0,37163.0,104079.0
3814,CHURCH AV,Sunday Afternoon,18031781363,18259090845,121894.0,80628.0,202522.0
3815,CHURCH AV,Sunday Morning,18031485767,18258923235,43650.0,53159.0,96809.0
3816,CHURCH AV,Thursday Afternoon,18036007233,18261788033,220388.0,169010.0,389398.0
3817,CHURCH AV,Thursday Morning,18034924790,18261345687,119088.0,69614.0,188702.0
3818,CHURCH AV,Tuesday Afternoon,18033567693,18260212960,219343.0,174908.0,394251.0
3819,CHURCH AV,Tuesday Morning,18032871698,18259893824,120593.0,58851.0,179444.0
3820,CHURCH AV,Wednesday Afternoon,18000384806,18205016510,218111.0,171688.0,389799.0
3821,CHURCH AV,Wednesday Morning,18156156765,18382929602,125247.0,68237.0,193484.0
3822,CHURCH AVE,Friday Afternoon,3000222133,1254740778,78951.0,61792.0,140743.0
3823,CHURCH AVE,Friday Morning,2999982050,1254622591,41051.0,25168.0,66219.0
3824,CHURCH AVE,Monday Afternoon,2998801816,1253710820,74047.0,61079.0,135126.0
3825,CHURCH AVE,Monday Morning,2998565548,1253598521,41470.0,20025.0,61495.0
3826,CHURCH AVE,Saturday Afternoon,2992578076,1251142541,57307.0,41667.0,98974.0
3827,CHURCH AVE,Saturday Morning,2998120563,1253226525,22166.0,14055.0,36221.0
3828,CHURCH AVE,Sunday Afternoon,2998466491,1253503937,47300.0,36475.0,83775.0
3829,CHURCH AVE,Sunday Morning,2998352945,1253428734,17731.0,25313.0,43044.0
3830,CHURCH AVE,Thursday Afternoon,2999866435,1254478514,76724.0,60538.0,137262.0
3831,CHURCH AVE,Thursday Morning,2999628854,1254366819,40957.0,25079.0,66036.0
3832,CHURCH AVE,Tuesday Afternoon,2999151984,1253961477,76122.0,60388.0,136510.0
3833,CHURCH AVE,Tuesday Morning,2998912820,1253850495,41006.0,22838.0,63844.0
3834,CHURCH AVE,Wednesday Afternoon,2899197559,1226203574,77942.0,62650.0,140592.0
3835,CHURCH AVE,Wednesday Morning,2994016632,1252324316,43171.0,24084.0,67255.0
3836,CITY / BUS,Friday Afternoon,348781550,299734076,101682.0,156318.0,258000.0
3837,CITY / BUS,Friday Morning,341736815,300852014,110791.0,48572.0,159363.0
3838,CITY / BUS,Monday Afternoon,343151997,298004365,75880.0,140004.0,215884.0
3839,CITY / BUS,Monday Morning,336117130,288139533,91463.0,25606.0,117069.0
3840,CITY / BUS,Saturday Afternoon,329230339,284263073,74722.0,72759.0,147481.0
3841,CITY / BUS,Saturday Morning,346477968,297842323,38318.0,39687.0,78005.0
3842,CITY / BUS,Sunday Afternoon,336836678,292283316,56112.0,55153.0,111265.0
3843,CITY / BUS,Sunday Morning,337695554,281408153,19908.0,36073.0,55981.0
3844,CITY / BUS,Thursday Afternoon,345064545,291318653,91224.0,166701.0,257925.0
3845,CITY / BUS,Thursday Morning,335409111,293143115,121778.0,47022.0,168800.0
3846,CITY / BUS,Tuesday Afternoon,350728726,301642211,77205.0,176162.0,253367.0
3847,CITY / BUS,Tuesday Morning,345269186,296307269,132543.0,33785.0,166328.0
3848,CITY / BUS,Wednesday Afternoon,344432078,283428629,90791.0,171713.0,262504.0
3849,CITY / BUS,Wednesday Morning,323662693,284106118,123317.0,35534.0,158851.0
3850,CITY HALL,Friday Afternoon,9965527630,1616381476,71112.0,34599.0,105711.0
3851,CITY HALL,Friday Morning,10304270188,1650955105,10949.0,8781.0,19730.0
3852,CITY HALL,Monday Afternoon,10303373508,1650507979,59262.0,29727.0,88989.0
3853,CITY HALL,Monday Morning,10303276400,1650429280,5378.0,6645.0,12023.0
3854,CITY HALL,Saturday Afternoon,10303148537,1650355653,26930.0,17026.0,43956.0
3855,CITY HALL,Saturday Morning,10303100577,1650319079,1486.0,1256.0,2742.0
3856,CITY HALL,Sunday Afternoon,10303237453,1650406772,19467.0,12934.0,32401.0
3857,CITY HALL,Sunday Morning,10303203271,1650379406,7104.0,2844.0,9948.0
3858,CITY HALL,Thursday Afternoon,10304132971,1650915754,77832.0,37236.0,115068.0
3859,CITY HALL,Thursday Morning,10304003677,1650816429,10778.0,8961.0,19739.0
3860,CITY HALL,Tuesday Afternoon,10296760431,1648355893,75655.0,36835.0,112490.0
3861,CITY HALL,Tuesday Morning,10303479619,1650540421,8864.0,8383.0,17247.0
3862,CITY HALL,Wednesday Afternoon,10297285529,1648865607,77906.0,37505.0,115411.0
3863,CITY HALL,Wednesday Morning,10303737692,1650677133,10365.0,8728.0,19093.0
3864,CLARK ST,Friday Afternoon,788251115,843790909,58218.0,30667.0,88885.0
3865,CLARK ST,Friday Morning,788118614,843729673,14525.0,10372.0,24897.0
3866,CLARK ST,Monday Afternoon,787380378,843302643,46924.0,26104.0,73028.0
3867,CLARK ST,Monday Morning,787272089,843252513,11630.0,5931.0,17561.0
3868,CLARK ST,Saturday Afternoon,787073131,843123377,36574.0,23341.0,59915.0
3869,CLARK ST,Saturday Morning,787002509,843077233,2541.0,2188.0,4729.0
3870,CLARK ST,Sunday Afternoon,787211782,843214510,31437.0,22361.0,53798.0
3871,CLARK ST,Sunday Morning,787150791,843169695,12632.0,7151.0,19783.0
3872,CLARK ST,Thursday Afternoon,788033444,843665786,60069.0,31932.0,92001.0
3873,CLARK ST,Thursday Morning,787893216,843601940,15419.0,10452.0,25871.0
3874,CLARK ST,Tuesday Afternoon,787586246,843415628,57588.0,30296.0,87884.0
3875,CLARK ST,Tuesday Morning,787450584,843355095,13587.0,8618.0,22205.0
3876,CLARK ST,Wednesday Afternoon,787806582,843538810,60078.0,31487.0,91565.0
3877,CLARK ST,Wednesday Morning,787666322,843476254,14389.0,10249.0,24638.0
3878,CLASSON AV,Friday Afternoon,450790631,438037650,36721.0,29163.0,65884.0
3879,CLASSON AV,Friday Morning,450694645,437981542,10757.0,14310.0,25067.0
3880,CLASSON AV,Monday Afternoon,450227824,437516071,29240.0,25563.0,54803.0
3881,CLASSON AV,Monday Morning,450151452,437468707,8571.0,9106.0,17677.0
3882,CLASSON AV,Saturday Afternoon,450046345,437357649,21695.0,15101.0,36796.0
3883,CLASSON AV,Saturday Morning,449998640,437327791,2490.0,3186.0,5676.0
3884,CLASSON AV,Sunday Afternoon,450119985,437428993,17597.0,13927.0,31524.0
3885,CLASSON AV,Sunday Morning,450081538,437402029,5602.0,9519.0,15121.0
3886,CLASSON AV,Thursday Afternoon,450649318,437905359,36836.0,29731.0,66567.0
3887,CLASSON AV,Thursday Morning,450551431,437849341,10904.0,14313.0,25217.0
3888,CLASSON AV,Tuesday Afternoon,450363801,437637395,35480.0,30697.0,66177.0
3889,CLASSON AV,Tuesday Morning,450267370,437579960,10925.0,12091.0,23016.0
3890,CLASSON AV,Wednesday Afternoon,450506875,437771502,36686.0,30917.0,67603.0
3891,CLASSON AV,Wednesday Morning,450407571,437713668,11286.0,13787.0,25073.0
3892,CLASSON AVE,Friday Afternoon,121117767,118437449,12176.0,9532.0,21708.0
3893,CLASSON AVE,Friday Morning,121085811,118419289,3565.0,5173.0,8738.0
3894,CLASSON AVE,Monday Afternoon,120933332,118263030,11123.0,9952.0,21075.0
3895,CLASSON AVE,Monday Morning,120902916,118244921,3434.0,3543.0,6977.0
3896,CLASSON AVE,Saturday Afternoon,120861379,118200036,8043.0,5855.0,13898.0
3897,CLASSON AVE,Saturday Morning,120843991,118188403,1002.0,1480.0,2482.0
3898,CLASSON AVE,Sunday Afternoon,120891091,118229089,6737.0,5397.0,12134.0
3899,CLASSON AVE,Sunday Morning,120875990,118218589,2500.0,4152.0,6652.0
3900,CLASSON AVE,Thursday Afternoon,121071303,118393510,11747.0,9219.0,20966.0
3901,CLASSON AVE,Thursday Morning,121039614,118376235,3612.0,4989.0,8601.0
3902,CLASSON AVE,Tuesday Afternoon,120978572,118305770,11645.0,10082.0,21727.0
3903,CLASSON AVE,Tuesday Morning,120946792,118287607,3545.0,4262.0,7807.0
3904,CLASSON AVE,Wednesday Afternoon,121025096,118350000,11913.0,9823.0,21736.0
3905,CLASSON AVE,Wednesday Morning,120992719,118331798,3760.0,4704.0,8464.0
3906,CLEVELAND ST,Friday Afternoon,266689351,262082646,21831.0,31021.0,52852.0
3907,CLEVELAND ST,Friday Morning,266606891,262020634,20685.0,10220.0,30905.0
3908,CLEVELAND ST,Monday Afternoon,266190961,261598339,18462.0,27407.0,45869.0
3909,CLEVELAND ST,Monday Morning,271913197,267241575,17852.0,7896.0,25748.0
3910,CLEVELAND ST,Saturday Afternoon,266018845,261431308,18008.0,20236.0,38244.0
3911,CLEVELAND ST,Saturday Morning,265967405,261389250,6970.0,3590.0,10560.0
3912,CLEVELAND ST,Sunday Afternoon,266085906,261508804,14612.0,16241.0,30853.0
3913,CLEVELAND ST,Sunday Morning,266046433,261475622,6702.0,8118.0,14820.0
3914,CLEVELAND ST,Thursday Afternoon,266564369,261959370,20130.0,29670.0,49800.0
3915,CLEVELAND ST,Thursday Morning,266485160,261901273,20422.0,10109.0,30531.0
3916,CLEVELAND ST,Tuesday Afternoon,266314787,261714160,20454.0,30528.0,50982.0
3917,CLEVELAND ST,Tuesday Morning,272029233,267354316,21389.0,9553.0,30942.0
3918,CLEVELAND ST,Wednesday Afternoon,266441696,261837649,21014.0,31404.0,52418.0
3919,CLEVELAND ST,Wednesday Morning,266358646,261776180,21430.0,10163.0,31593.0
3920,CLINTON-WASH AV,Friday Afternoon,18034399644,23204708379,106567.0,49221.0,155788.0
3921,CLINTON-WASH AV,Friday Morning,18041390626,23206874649,37557.0,24598.0,62155.0
3922,CLINTON-WASH AV,Monday Afternoon,18040133623,23206198885,86622.0,39578.0,126200.0
3923,CLINTON-WASH AV,Monday Morning,18032646034,23203840846,30333.0,14812.0,45145.0
3924,CLINTON-WASH AV,Saturday Afternoon,18028187226,23202622013,65354.0,30557.0,95911.0
3925,CLINTON-WASH AV,Saturday Morning,18031456730,23203065861,6867.0,6163.0,13030.0
3926,CLINTON-WASH AV,Sunday Afternoon,18031778877,23203241528,50861.0,25323.0,76184.0
3927,CLINTON-WASH AV,Sunday Morning,18031679670,23203194305,16704.0,15117.0,31821.0
3928,CLINTON-WASH AV,Thursday Afternoon,18034010898,23204503066,108074.0,47317.0,155391.0
3929,CLINTON-WASH AV,Thursday Morning,18033755653,23204408326,37672.0,23652.0,61324.0
3930,CLINTON-WASH AV,Tuesday Afternoon,18033221605,23204099852,105761.0,47071.0,152832.0
3931,CLINTON-WASH AV,Tuesday Morning,18204582071,23214770332,37553.0,20252.0,57805.0
3932,CLINTON-WASH AV,Wednesday Afternoon,18033616660,23204301012,107003.0,49166.0,156169.0
3933,CLINTON-WASH AV,Wednesday Morning,18040588410,23206464397,39985.0,23170.0,63155.0
3934,CONEY IS-STILLW,Friday Afternoon,11969666312,6405856352,100195.0,98561.0,198756.0
3935,CONEY IS-STILLW,Friday Morning,11969405014,6405638852,47247.0,31135.0,78382.0
3936,CONEY IS-STILLW,Monday Afternoon,11955163801,6388078687,105540.0,90513.0,196053.0
3937,CONEY IS-STILLW,Monday Morning,11967582362,6404156867,51330.0,24753.0,76083.0
3938,CONEY IS-STILLW,Saturday Afternoon,11979537699,6419937198,129030.0,93196.0,222226.0
3939,CONEY IS-STILLW,Saturday Morning,11954749354,6389410221,55239.0,15940.0,71179.0
3940,CONEY IS-STILLW,Sunday Afternoon,11967399312,6404058205,112716.0,74678.0,187394.0
3941,CONEY IS-STILLW,Sunday Morning,11967186747,6403890906,43269.0,25209.0,68478.0
3942,CONEY IS-STILLW,Thursday Afternoon,11969226120,6405478818,99899.0,92674.0,192573.0
3943,CONEY IS-STILLW,Thursday Morning,11997995586,6427673196,46367.0,30275.0,76642.0
3944,CONEY IS-STILLW,Tuesday Afternoon,11968363057,6404747172,99671.0,94761.0,194432.0
3945,CONEY IS-STILLW,Tuesday Morning,11968099726,6404534246,52119.0,29733.0,81852.0
3946,CONEY IS-STILLW,Wednesday Afternoon,11939684604,6382650508,92216.0,89450.0,181666.0
3947,CONEY IS-STILLW,Wednesday Morning,11968545600,6404908401,48854.0,30081.0,78935.0
3948,CORTELYOU RD,Friday Afternoon,575587646,269229358,40783.0,13269.0,54052.0
3949,CORTELYOU RD,Friday Morning,575464463,269202687,18775.0,4829.0,23604.0
3950,CORTELYOU RD,Monday Afternoon,574876381,269011862,31331.0,11198.0,42529.0
3951,CORTELYOU RD,Monday Morning,574782144,268989957,14256.0,3769.0,18025.0
3952,CORTELYOU RD,Saturday Afternoon,574647922,268933312,27138.0,8623.0,35761.0
3953,CORTELYOU RD,Saturday Morning,574582662,268915565,4584.0,1577.0,6161.0
3954,CORTELYOU RD,Sunday Afternoon,574741489,268971358,22794.0,7993.0,30787.0
3955,CORTELYOU RD,Sunday Morning,574687984,268954774,7048.0,4440.0,11488.0
3956,CORTELYOU RD,Thursday Afternoon,575410038,269174650,40876.0,13196.0,54072.0
3957,CORTELYOU RD,Thursday Morning,575285228,269148546,18903.0,4822.0,23725.0
3958,CORTELYOU RD,Tuesday Afternoon,590080397,276179276,40194.0,14043.0,54237.0
3959,CORTELYOU RD,Tuesday Morning,615475800,288328610,19026.0,4363.0,23389.0
3960,CORTELYOU RD,Wednesday Afternoon,575230689,269119633,40636.0,13892.0,54528.0
3961,CORTELYOU RD,Wednesday Morning,596399687,279063311,20085.0,4734.0,24819.0
3962,CORTELYOU ROAD,Friday Afternoon,155677606,78426919,13005.0,5216.0,18221.0
3963,CORTELYOU ROAD,Friday Morning,155638101,78416207,6181.0,1742.0,7923.0
3964,CORTELYOU ROAD,Monday Afternoon,155448023,78345933,12280.0,4523.0,16803.0
3965,CORTELYOU ROAD,Monday Morning,155409344,78336816,5896.0,2105.0,8001.0
3966,CORTELYOU ROAD,Saturday Afternoon,155364040,78306475,8804.0,4115.0,12919.0
3967,CORTELYOU ROAD,Saturday Morning,155342890,78298096,1554.0,1043.0,2597.0
3968,CORTELYOU ROAD,Sunday Afternoon,155395107,78326395,7314.0,3970.0,11284.0
3969,CORTELYOU ROAD,Sunday Morning,155377819,78318638,2490.0,2660.0,5150.0
3970,CORTELYOU ROAD,Thursday Afternoon,155620637,78406108,13022.0,5046.0,18068.0
3971,CORTELYOU ROAD,Thursday Morning,155580797,78395985,5980.0,1792.0,7772.0
3972,CORTELYOU ROAD,Tuesday Afternoon,155504460,78364263,12902.0,4432.0,17334.0
3973,CORTELYOU ROAD,Tuesday Morning,155464473,78355461,6055.0,1619.0,7674.0
3974,CORTELYOU ROAD,Wednesday Afternoon,155563522,78385118,13227.0,5482.0,18709.0
3975,CORTELYOU ROAD,Wednesday Morning,155522224,78374018,6580.0,1822.0,8402.0
3976,CORTLANDT ST,Friday Afternoon,94713300350,33173144989,161678.0,99451.0,261129.0
3977,CORTLANDT ST,Friday Morning,97381772936,34126562733,27600.0,42752.0,70352.0
3978,CORTLANDT ST,Monday Afternoon,94708299019,33166369293,137322.0,84432.0,221754.0
3979,CORTLANDT ST,Monday Morning,94712298928,33171311762,20424.0,36682.0,57106.0
3980,CORTLANDT ST,Saturday Afternoon,94711829368,33170975624,104947.0,70686.0,175633.0
3981,CORTLANDT ST,Saturday Morning,94711631511,33170821984,97206.0,20904.0,118110.0
3982,CORTLANDT ST,Sunday Afternoon,94712159244,33171204450,86748.0,59226.0,145974.0
3983,CORTLANDT ST,Sunday Morning,94711998046,33171077202,16180.0,13356.0,29536.0
3984,CORTLANDT ST,Thursday Afternoon,94712718582,33172716917,164792.0,99153.0,263945.0
3985,CORTLANDT ST,Thursday Morning,94782379913,33209773131,28575.0,47678.0,76253.0
3986,CORTLANDT ST,Tuesday Afternoon,94708152978,33167955506,159955.0,97160.0,257115.0
3987,CORTLANDT ST,Tuesday Morning,99908913204,35001543037,26844.0,46316.0,73160.0
3988,CORTLANDT ST,Wednesday Afternoon,94712144501,33172278881,159399.0,95015.0,254414.0
3989,CORTLANDT ST,Wednesday Morning,97417905517,34091441568,28324.0,47667.0,75991.0
3990,COURT SQ,Friday Afternoon,34153346071,12082184220,147264.0,108708.0,255972.0
3991,COURT SQ,Friday Morning,34152692275,12080007958,34350.0,47095.0,81445.0
3992,COURT SQ,Monday Afternoon,34377380626,12087037541,132800.0,99327.0,232127.0
3993,COURT SQ,Monday Morning,34377147765,12086769659,19028.0,33976.0,53004.0
3994,COURT SQ,Saturday Afternoon,34382350991,12090131919,60532.0,47248.0,107780.0
3995,COURT SQ,Saturday Morning,34150492057,12079587998,22342.0,17898.0,40240.0
3996,COURT SQ,Sunday Afternoon,34144967122,12075795519,43618.0,36865.0,80483.0
3997,COURT SQ,Sunday Morning,34150728046,12079793832,18572.0,20516.0,39088.0
3998,COURT SQ,Thursday Afternoon,34152800623,12081723857,165022.0,123980.0,289002.0
3999,COURT SQ,Thursday Morning,34152514610,12081389055,41009.0,50865.0,91874.0
4000,COURT SQ,Tuesday Afternoon,34149154598,12078209675,167606.0,124242.0,291848.0
4001,COURT SQ,Tuesday Morning,34380325196,12088978094,29967.0,45847.0,75814.0
4002,COURT SQ,Wednesday Afternoon,33925022135,12073327275,164478.0,126055.0,290533.0
4003,COURT SQ,Wednesday Morning,34138224521,12068191469,33506.0,48868.0,82374.0
